time;V(OSC);
4.75812e-06;4.97213;
4.76312e-06;4.97215;
4.76812e-06;4.97216;
4.77312e-06;4.97218;
4.77812e-06;4.9722;
4.78312e-06;4.97222;
4.78812e-06;4.97223;
4.79312e-06;4.97225;
4.79812e-06;4.97227;
4.80312e-06;4.97228;
4.80812e-06;4.9723;
4.81312e-06;4.97232;
4.81812e-06;4.97234;
4.82312e-06;4.97235;
4.82812e-06;4.97237;
4.83312e-06;4.97239;
4.83812e-06;4.97241;
4.84312e-06;4.97242;
4.84812e-06;4.97244;
4.85312e-06;4.97246;
4.85812e-06;4.97248;
4.86312e-06;4.97249;
4.86812e-06;4.97251;
4.87312e-06;4.97253;
4.87812e-06;4.97254;
4.88312e-06;4.97256;
4.88812e-06;4.97258;
4.89312e-06;4.9726;
4.89812e-06;4.97261;
4.90312e-06;4.97263;
4.90812e-06;4.97265;
4.91312e-06;4.97267;
4.91812e-06;4.97268;
4.92312e-06;4.9727;
4.92812e-06;4.97272;
4.93312e-06;4.97273;
4.93812e-06;4.97275;
4.94312e-06;4.97277;
4.94812e-06;4.97279;
4.95312e-06;4.9728;
4.95812e-06;4.97282;
4.96312e-06;4.97284;
4.96812e-06;4.97285;
4.97312e-06;4.97287;
4.97812e-06;4.97289;
4.98312e-06;4.9729;
4.98812e-06;4.97292;
4.99312e-06;4.97294;
4.99812e-06;4.97296;
5.00312e-06;4.97297;
5.00812e-06;4.97299;
5.01312e-06;4.97301;
5.01812e-06;4.97302;
5.02312e-06;4.97304;
5.02812e-06;4.97306;
5.03312e-06;4.97307;
5.03812e-06;4.97309;
5.04312e-06;4.97311;
5.04812e-06;4.97313;
5.05312e-06;4.97314;
5.05812e-06;4.97316;
5.06312e-06;4.97318;
5.06812e-06;4.97319;
5.07312e-06;4.97321;
5.07812e-06;4.97323;
5.08312e-06;4.97324;
5.08812e-06;4.97326;
5.09312e-06;4.97328;
5.09812e-06;4.97329;
5.10312e-06;4.97331;
5.10812e-06;4.97333;
5.11312e-06;4.97334;
5.11812e-06;4.97336;
5.12312e-06;4.97338;
5.12812e-06;4.97339;
5.13312e-06;4.97341;
5.13812e-06;4.97343;
5.14312e-06;4.97344;
5.14812e-06;4.97346;
5.15312e-06;4.97348;
5.15812e-06;4.97349;
5.16312e-06;4.97351;
5.16812e-06;4.97353;
5.17312e-06;4.97354;
5.17812e-06;4.97356;
5.18312e-06;4.97358;
5.18812e-06;4.97359;
5.19312e-06;4.97361;
5.19812e-06;4.97363;
5.20312e-06;4.97364;
5.20812e-06;4.97366;
5.21312e-06;4.97368;
5.21812e-06;4.97369;
5.22312e-06;4.97371;
5.22812e-06;4.97373;
5.23312e-06;4.97374;
5.23812e-06;4.97376;
5.24312e-06;4.97378;
5.24812e-06;4.97379;
5.25312e-06;4.97381;
5.25812e-06;4.97383;
5.26312e-06;4.97384;
5.26812e-06;4.97386;
5.27312e-06;4.97387;
5.27812e-06;4.97389;
5.28312e-06;4.97391;
5.28812e-06;4.97392;
5.29312e-06;4.97394;
5.29812e-06;4.97396;
5.30312e-06;4.97397;
5.30812e-06;4.97399;
5.31312e-06;4.97401;
5.31812e-06;4.97402;
5.32312e-06;4.97404;
5.32812e-06;4.97405;
5.33312e-06;4.97407;
5.33812e-06;4.97409;
5.34312e-06;4.9741;
5.34812e-06;4.97412;
5.35312e-06;4.97414;
5.35812e-06;4.97415;
5.36312e-06;4.97417;
5.36812e-06;4.97418;
5.37312e-06;4.9742;
5.37812e-06;4.97422;
5.38312e-06;4.97423;
5.38812e-06;4.97425;
5.39312e-06;4.97427;
5.39812e-06;4.97428;
5.40312e-06;4.9743;
5.40812e-06;4.97431;
5.41312e-06;4.97433;
5.41812e-06;4.97435;
5.42312e-06;4.97436;
5.42812e-06;4.97438;
5.43312e-06;4.97439;
5.43812e-06;4.97441;
5.44312e-06;4.97443;
5.44812e-06;4.97444;
5.45312e-06;4.97446;
5.45812e-06;4.97448;
5.46312e-06;4.97449;
5.46812e-06;4.97451;
5.47312e-06;4.97452;
5.47812e-06;4.97454;
5.48312e-06;4.97456;
5.48812e-06;4.97457;
5.49312e-06;4.97459;
5.49812e-06;4.9746;
5.50312e-06;4.97462;
5.50812e-06;4.97463;
5.51312e-06;4.97465;
5.51812e-06;4.97467;
5.52312e-06;4.97468;
5.52812e-06;4.9747;
5.53312e-06;4.97471;
5.53812e-06;4.97473;
5.54312e-06;4.97475;
5.54812e-06;4.97476;
5.55312e-06;4.97478;
5.55812e-06;4.97479;
5.56312e-06;4.97481;
5.56812e-06;4.97483;
5.57312e-06;4.97484;
5.57812e-06;4.97486;
5.58312e-06;4.97487;
5.58812e-06;4.97489;
5.59312e-06;4.9749;
5.59812e-06;4.97492;
5.60312e-06;4.97494;
5.60812e-06;4.97495;
5.61312e-06;4.97497;
5.61812e-06;4.97498;
5.62312e-06;4.975;
5.62812e-06;4.97501;
5.63312e-06;4.97503;
5.63812e-06;4.97505;
5.64312e-06;4.97506;
5.64812e-06;4.97508;
5.65312e-06;4.97509;
5.65812e-06;4.97511;
5.66312e-06;4.97512;
5.66812e-06;4.97514;
5.67312e-06;4.97516;
5.67812e-06;4.97517;
5.68312e-06;4.97519;
5.68812e-06;4.9752;
5.69312e-06;4.97522;
5.69812e-06;4.97523;
5.70312e-06;4.97525;
5.70812e-06;4.97526;
5.71312e-06;4.97528;
5.71812e-06;4.9753;
5.72312e-06;4.97531;
5.72812e-06;4.97533;
5.73312e-06;4.97534;
5.73812e-06;4.97536;
5.74312e-06;4.97537;
5.74812e-06;4.97539;
5.75312e-06;4.9754;
5.75812e-06;4.97542;
5.76312e-06;4.97544;
5.76812e-06;4.97545;
5.77312e-06;4.97547;
5.77812e-06;4.97548;
5.78312e-06;4.9755;
5.78812e-06;4.97551;
5.79312e-06;4.97553;
5.79812e-06;4.97554;
5.80312e-06;4.97556;
5.80812e-06;4.97557;
5.81312e-06;4.97559;
5.81812e-06;4.9756;
5.82312e-06;4.97562;
5.82812e-06;4.97563;
5.83312e-06;4.97565;
5.83812e-06;4.97567;
5.84312e-06;4.97568;
5.84812e-06;4.9757;
5.85312e-06;4.97571;
5.85812e-06;4.97573;
5.86312e-06;4.97574;
5.86812e-06;4.97576;
5.87312e-06;4.97577;
5.87812e-06;4.97579;
5.88312e-06;4.9758;
5.88812e-06;4.97582;
5.89312e-06;4.97583;
5.89812e-06;4.97585;
5.90312e-06;4.97586;
5.90812e-06;4.97588;
5.91312e-06;4.97589;
5.91812e-06;4.97591;
5.92312e-06;4.97592;
5.92812e-06;4.97594;
5.93312e-06;4.97595;
5.93812e-06;4.97597;
5.94312e-06;4.97598;
5.94812e-06;4.976;
5.95312e-06;4.97601;
5.95812e-06;4.97603;
5.96312e-06;4.97604;
5.96812e-06;4.97606;
5.97312e-06;4.97607;
5.97812e-06;4.97609;
5.98312e-06;4.9761;
5.98812e-06;4.97612;
5.99312e-06;4.97613;
5.99812e-06;4.97615;
6.00312e-06;4.97616;
6.00812e-06;4.97618;
6.01312e-06;4.97619;
6.01812e-06;4.97621;
6.02312e-06;4.97622;
6.02812e-06;4.97624;
6.03312e-06;4.97625;
6.03812e-06;4.97627;
6.04312e-06;4.97628;
6.04812e-06;4.9763;
6.05312e-06;4.97631;
6.05812e-06;4.97633;
6.06312e-06;4.97634;
6.06812e-06;4.97636;
6.07312e-06;4.97637;
6.07812e-06;4.97639;
6.08312e-06;4.9764;
6.08812e-06;4.97642;
6.09312e-06;4.97643;
6.09812e-06;4.97645;
6.10312e-06;4.97646;
6.10812e-06;4.97648;
6.11312e-06;4.97649;
6.11812e-06;4.97651;
6.12312e-06;4.97652;
6.12812e-06;4.97654;
6.13312e-06;4.97655;
6.13812e-06;4.97657;
6.14312e-06;4.97658;
6.14812e-06;4.9766;
6.15312e-06;4.97661;
6.15812e-06;4.97662;
6.16312e-06;4.97664;
6.16812e-06;4.97665;
6.17312e-06;4.97667;
6.17812e-06;4.97668;
6.18312e-06;4.9767;
6.18812e-06;4.97671;
6.19312e-06;4.97673;
6.19812e-06;4.97674;
6.20312e-06;4.97676;
6.20812e-06;4.97677;
6.21312e-06;4.97679;
6.21812e-06;4.9768;
6.22312e-06;4.97681;
6.22812e-06;4.97683;
6.23312e-06;4.97684;
6.23812e-06;4.97686;
6.24312e-06;4.97687;
6.24812e-06;4.97689;
6.25312e-06;4.9769;
6.25812e-06;4.97692;
6.26312e-06;4.97693;
6.26812e-06;4.97695;
6.27312e-06;4.97696;
6.27812e-06;4.97697;
6.28312e-06;4.97699;
6.28812e-06;4.977;
6.29312e-06;4.97702;
6.29812e-06;4.97703;
6.30312e-06;4.97705;
6.30812e-06;4.97706;
6.31312e-06;4.97708;
6.31812e-06;4.97709;
6.32312e-06;4.9771;
6.32812e-06;4.97712;
6.33312e-06;4.97713;
6.33812e-06;4.97715;
6.34312e-06;4.97716;
6.34812e-06;4.97718;
6.35312e-06;4.97719;
6.35812e-06;4.9772;
6.36312e-06;4.97722;
6.36812e-06;4.97723;
6.37312e-06;4.97725;
6.37812e-06;4.97726;
6.38312e-06;4.97728;
6.38812e-06;4.97729;
6.39312e-06;4.9773;
6.39812e-06;4.97732;
6.40312e-06;4.97733;
6.40812e-06;4.97735;
6.41312e-06;4.97736;
6.41812e-06;4.97738;
6.42312e-06;4.97739;
6.42812e-06;4.9774;
6.43312e-06;4.97742;
6.43812e-06;4.97743;
6.44312e-06;4.97745;
6.44812e-06;4.97746;
6.45312e-06;4.97748;
6.45812e-06;4.97749;
6.46312e-06;4.9775;
6.46812e-06;4.97752;
6.47312e-06;4.97753;
6.47812e-06;4.97755;
6.48312e-06;4.97756;
6.48812e-06;4.97757;
6.49312e-06;4.97759;
6.49812e-06;4.9776;
6.50312e-06;4.97762;
6.50812e-06;4.97763;
6.51312e-06;4.97764;
6.51812e-06;4.97766;
6.52312e-06;4.97767;
6.52812e-06;4.97769;
6.53312e-06;4.9777;
6.53812e-06;4.97771;
6.54312e-06;4.97773;
6.54812e-06;4.97774;
6.55312e-06;4.97776;
6.55812e-06;4.97777;
6.56312e-06;4.97778;
6.56812e-06;4.9778;
6.57312e-06;4.97781;
6.57812e-06;4.97783;
6.58312e-06;4.97784;
6.58812e-06;4.97785;
6.59312e-06;4.97787;
6.59812e-06;4.97788;
6.60312e-06;4.9779;
6.60812e-06;4.97791;
6.61312e-06;4.97792;
6.61812e-06;4.97794;
6.62312e-06;4.97795;
6.62812e-06;4.97797;
6.63312e-06;4.97798;
6.63812e-06;4.97799;
6.64312e-06;4.97801;
6.64812e-06;4.97802;
6.65312e-06;4.97803;
6.65812e-06;4.97805;
6.66312e-06;4.97806;
6.66812e-06;4.97808;
6.67312e-06;4.97809;
6.67812e-06;4.9781;
6.68312e-06;4.97812;
6.68812e-06;4.97813;
6.69312e-06;4.97814;
6.69812e-06;4.97816;
6.70312e-06;4.97817;
6.70812e-06;4.97819;
6.71312e-06;4.9782;
6.71812e-06;4.97821;
6.72312e-06;4.97823;
6.72812e-06;4.97824;
6.73312e-06;4.97825;
6.73812e-06;4.97827;
6.74312e-06;4.97828;
6.74812e-06;4.97829;
6.75312e-06;4.97831;
6.75812e-06;4.97832;
6.76312e-06;4.97834;
6.76812e-06;4.97835;
6.77312e-06;4.97836;
6.77812e-06;4.97838;
6.78312e-06;4.97839;
6.78812e-06;4.9784;
6.79312e-06;4.97842;
6.79812e-06;4.97843;
6.80312e-06;4.97844;
6.80812e-06;4.97846;
6.81312e-06;4.97847;
6.81812e-06;4.97848;
6.82312e-06;4.9785;
6.82812e-06;4.97851;
6.83312e-06;4.97853;
6.83812e-06;4.97854;
6.84312e-06;4.97855;
6.84812e-06;4.97857;
6.85312e-06;4.97858;
6.85812e-06;4.97859;
6.86312e-06;4.97861;
6.86812e-06;4.97862;
6.87312e-06;4.97863;
6.87812e-06;4.97865;
6.88312e-06;4.97866;
6.88812e-06;4.97867;
6.89312e-06;4.97869;
6.89812e-06;4.9787;
6.90312e-06;4.97871;
6.90812e-06;4.97873;
6.91312e-06;4.97874;
6.91812e-06;4.97875;
6.92312e-06;4.97877;
6.92812e-06;4.97878;
6.93312e-06;4.97879;
6.93812e-06;4.97881;
6.94312e-06;4.97882;
6.94812e-06;4.97883;
6.95312e-06;4.97885;
6.95812e-06;4.97886;
6.96312e-06;4.97887;
6.96812e-06;4.97889;
6.97312e-06;4.9789;
6.97812e-06;4.97891;
6.98312e-06;4.97893;
6.98812e-06;4.97894;
6.99312e-06;4.97895;
6.99812e-06;4.97897;
7.00312e-06;4.97898;
7.00812e-06;4.97899;
7.01312e-06;4.97901;
7.01812e-06;4.97902;
7.02312e-06;4.97903;
7.02812e-06;4.97905;
7.03312e-06;4.97906;
7.03812e-06;4.97907;
7.04312e-06;4.97909;
7.04812e-06;4.9791;
7.05312e-06;4.97911;
7.05812e-06;4.97912;
7.06312e-06;4.97914;
7.06812e-06;4.97915;
7.07312e-06;4.97916;
7.07812e-06;4.97918;
7.08312e-06;4.97919;
7.08812e-06;4.9792;
7.09312e-06;4.97922;
7.09812e-06;4.97923;
7.10312e-06;4.97924;
7.10812e-06;4.97926;
7.11312e-06;4.97927;
7.11812e-06;4.97928;
7.12312e-06;4.97929;
7.12812e-06;4.97931;
7.13312e-06;4.97932;
7.13812e-06;4.97933;
7.14312e-06;4.97935;
7.14812e-06;4.97936;
7.15312e-06;4.97937;
7.15812e-06;4.97939;
7.16312e-06;4.9794;
7.16812e-06;4.97941;
7.17312e-06;4.97942;
7.17812e-06;4.97944;
7.18312e-06;4.97945;
7.18812e-06;4.97946;
7.19312e-06;4.97948;
7.19812e-06;4.97949;
7.20312e-06;4.9795;
7.20812e-06;4.97951;
7.21312e-06;4.97953;
7.21812e-06;4.97954;
7.22312e-06;4.97955;
7.22812e-06;4.97957;
7.23312e-06;4.97958;
7.23812e-06;4.97959;
7.24312e-06;4.9796;
7.24812e-06;4.97962;
7.25312e-06;4.97963;
7.25812e-06;4.97964;
7.26312e-06;4.97966;
7.26812e-06;4.97967;
7.27312e-06;4.97968;
7.27812e-06;4.97969;
7.28312e-06;4.97971;
7.28812e-06;4.97972;
7.29312e-06;4.97973;
7.29812e-06;4.97974;
7.30312e-06;4.97976;
7.30812e-06;4.97977;
7.31312e-06;4.97978;
7.31812e-06;4.9798;
7.32312e-06;4.97981;
7.32812e-06;4.97982;
7.33312e-06;4.97983;
7.33812e-06;4.97985;
7.34312e-06;4.97986;
7.34812e-06;4.97987;
7.35312e-06;4.97988;
7.35812e-06;4.9799;
7.36312e-06;4.97991;
7.36812e-06;4.97992;
7.37312e-06;4.97994;
7.37812e-06;4.97995;
7.38312e-06;4.97996;
7.38812e-06;4.97997;
7.39312e-06;4.97999;
7.39812e-06;4.98;
7.40312e-06;4.98001;
7.40812e-06;4.98002;
7.41312e-06;4.98004;
7.41812e-06;4.98005;
7.42312e-06;4.98006;
7.42812e-06;4.98007;
7.43312e-06;4.98009;
7.43812e-06;4.9801;
7.44312e-06;4.98011;
7.44812e-06;4.98012;
7.45312e-06;4.98014;
7.45812e-06;4.98015;
7.46312e-06;4.98016;
7.46812e-06;4.98017;
7.47312e-06;4.98019;
7.47812e-06;4.9802;
7.48312e-06;4.98021;
7.48812e-06;4.98022;
7.49312e-06;4.98024;
7.49812e-06;4.98025;
7.50312e-06;4.98026;
7.50812e-06;4.98027;
7.51312e-06;4.98029;
7.51812e-06;4.9803;
7.52312e-06;4.98031;
7.52812e-06;4.98032;
7.53312e-06;4.98033;
7.53812e-06;4.98035;
7.54312e-06;4.98036;
7.54812e-06;4.98037;
7.55312e-06;4.98038;
7.55812e-06;4.9804;
7.56312e-06;4.98041;
7.56812e-06;4.98042;
7.57312e-06;4.98043;
7.57812e-06;4.98045;
7.58312e-06;4.98046;
7.58812e-06;4.98047;
7.59312e-06;4.98048;
7.59812e-06;4.98049;
7.60312e-06;4.98051;
7.60812e-06;4.98052;
7.61312e-06;4.98053;
7.61812e-06;4.98054;
7.62312e-06;4.98056;
7.62812e-06;4.98057;
7.63312e-06;4.98058;
7.63812e-06;4.98059;
7.64312e-06;4.9806;
7.64812e-06;4.98062;
7.65312e-06;4.98063;
7.65812e-06;4.98064;
7.66312e-06;4.98065;
7.66812e-06;4.98067;
7.67312e-06;4.98068;
7.67812e-06;4.98069;
7.68312e-06;4.9807;
7.68812e-06;4.98071;
7.69312e-06;4.98073;
7.69812e-06;4.98074;
7.70312e-06;4.98075;
7.70812e-06;4.98076;
7.71312e-06;4.98077;
7.71812e-06;4.98079;
7.72312e-06;4.9808;
7.72812e-06;4.98081;
7.73312e-06;4.98082;
7.73812e-06;4.98083;
7.74312e-06;4.98085;
7.74812e-06;4.98086;
7.75312e-06;4.98087;
7.75812e-06;4.98088;
7.76312e-06;4.9809;
7.76812e-06;4.98091;
7.77312e-06;4.98092;
7.77812e-06;4.98093;
7.78312e-06;4.98094;
7.78812e-06;4.98095;
7.79312e-06;4.98097;
7.79812e-06;4.98098;
7.80312e-06;4.98099;
7.80812e-06;4.981;
7.81312e-06;4.98101;
7.81812e-06;4.98103;
7.82312e-06;4.98104;
7.82812e-06;4.98105;
7.83312e-06;4.98106;
7.83812e-06;4.98107;
7.84312e-06;4.98109;
7.84812e-06;4.9811;
7.85312e-06;4.98111;
7.85812e-06;4.98112;
7.86312e-06;4.98113;
7.86812e-06;4.98115;
7.87312e-06;4.98116;
7.87812e-06;4.98117;
7.88312e-06;4.98118;
7.88812e-06;4.98119;
7.89312e-06;4.9812;
7.89812e-06;4.98122;
7.90312e-06;4.98123;
7.90812e-06;4.98124;
7.91312e-06;4.98125;
7.91812e-06;4.98126;
7.92312e-06;4.98128;
7.92812e-06;4.98129;
7.93312e-06;4.9813;
7.93812e-06;4.98131;
7.94312e-06;4.98132;
7.94812e-06;4.98133;
7.95312e-06;4.98135;
7.95812e-06;4.98136;
7.96312e-06;4.98137;
7.96812e-06;4.98138;
7.97312e-06;4.98139;
7.97812e-06;4.9814;
7.98312e-06;4.98142;
7.98812e-06;4.98143;
7.99312e-06;4.98144;
7.99812e-06;4.98145;
8.00312e-06;4.98146;
8.00812e-06;4.98147;
8.01312e-06;4.98149;
8.01812e-06;4.9815;
8.02312e-06;4.98151;
8.02812e-06;4.98152;
8.03312e-06;4.98153;
8.03812e-06;4.98154;
8.04312e-06;4.98156;
8.04812e-06;4.98157;
8.05312e-06;4.98158;
8.05812e-06;4.98159;
8.06312e-06;4.9816;
8.06812e-06;4.98161;
8.07312e-06;4.98163;
8.07812e-06;4.98164;
8.08312e-06;4.98165;
8.08812e-06;4.98166;
8.09312e-06;4.98167;
8.09812e-06;4.98168;
8.10312e-06;4.98169;
8.10812e-06;4.98171;
8.11312e-06;4.98172;
8.11812e-06;4.98173;
8.12312e-06;4.98174;
8.12812e-06;4.98175;
8.13312e-06;4.98176;
8.13812e-06;4.98177;
8.14312e-06;4.98179;
8.14812e-06;4.9818;
8.15312e-06;4.98181;
8.15812e-06;4.98182;
8.16312e-06;4.98183;
8.16812e-06;4.98184;
8.17312e-06;4.98185;
8.17812e-06;4.98187;
8.18312e-06;4.98188;
8.18812e-06;4.98189;
8.19312e-06;4.9819;
8.19812e-06;4.98191;
8.20312e-06;4.98192;
8.20812e-06;4.98193;
8.21312e-06;4.98195;
8.21812e-06;4.98196;
8.22312e-06;4.98197;
8.22812e-06;4.98198;
8.23312e-06;4.98199;
8.23812e-06;4.982;
8.24312e-06;4.98201;
8.24812e-06;4.98202;
8.25312e-06;4.98204;
8.25812e-06;4.98205;
8.26312e-06;4.98206;
8.26812e-06;4.98207;
8.27312e-06;4.98208;
8.27812e-06;4.98209;
8.28312e-06;4.9821;
8.28812e-06;4.98211;
8.29312e-06;4.98213;
8.29812e-06;4.98214;
8.30312e-06;4.98215;
8.30812e-06;4.98216;
8.31312e-06;4.98217;
8.31812e-06;4.98218;
8.32312e-06;4.98219;
8.32812e-06;4.9822;
8.33312e-06;4.98222;
8.33812e-06;4.98223;
8.34312e-06;4.98224;
8.34812e-06;4.98225;
8.35312e-06;4.98226;
8.35812e-06;4.98227;
8.36312e-06;4.98228;
8.36812e-06;4.98229;
8.37312e-06;4.98231;
8.37812e-06;4.98232;
8.38312e-06;4.98233;
8.38812e-06;4.98234;
8.39312e-06;4.98235;
8.39812e-06;4.98236;
8.40312e-06;4.98237;
8.40812e-06;4.98238;
8.41312e-06;4.98239;
8.41812e-06;4.9824;
8.42312e-06;4.98242;
8.42812e-06;4.98243;
8.43312e-06;4.98244;
8.43812e-06;4.98245;
8.44312e-06;4.98246;
8.44812e-06;4.98247;
8.45312e-06;4.98248;
8.45812e-06;4.98249;
8.46312e-06;4.9825;
8.46812e-06;4.98251;
8.47312e-06;4.98253;
8.47812e-06;4.98254;
8.48312e-06;4.98255;
8.48812e-06;4.98256;
8.49312e-06;4.98257;
8.49812e-06;4.98258;
8.50312e-06;4.98259;
8.50812e-06;4.9826;
8.51312e-06;4.98261;
8.51812e-06;4.98262;
8.52312e-06;4.98264;
8.52812e-06;4.98265;
8.53312e-06;4.98266;
8.53812e-06;4.98267;
8.54312e-06;4.98268;
8.54812e-06;4.98269;
8.55312e-06;4.9827;
8.55812e-06;4.98271;
8.56312e-06;4.98272;
8.56812e-06;4.98273;
8.57312e-06;4.98274;
8.57812e-06;4.98275;
8.58312e-06;4.98277;
8.58812e-06;4.98278;
8.59312e-06;4.98279;
8.59812e-06;4.9828;
8.60312e-06;4.98281;
8.60812e-06;4.98282;
8.61312e-06;4.98283;
8.61812e-06;4.98284;
8.62312e-06;4.98285;
8.62812e-06;4.98286;
8.63312e-06;4.98287;
8.63812e-06;4.98288;
8.64312e-06;4.9829;
8.64812e-06;4.98291;
8.65312e-06;4.98292;
8.65812e-06;4.98293;
8.66312e-06;4.98294;
8.66812e-06;4.98295;
8.67312e-06;4.98296;
8.67812e-06;4.98297;
8.68312e-06;4.98298;
8.68812e-06;4.98299;
8.69312e-06;4.983;
8.69812e-06;4.98301;
8.70312e-06;4.98302;
8.70812e-06;4.98303;
8.71312e-06;4.98305;
8.71812e-06;4.98306;
8.72312e-06;4.98307;
8.72812e-06;4.98308;
8.73312e-06;4.98309;
8.73812e-06;4.9831;
8.74312e-06;4.98311;
8.74812e-06;4.98312;
8.75312e-06;4.98313;
8.75812e-06;4.98314;
8.76312e-06;4.98315;
8.76812e-06;4.98316;
8.77312e-06;4.98317;
8.77812e-06;4.98318;
8.78312e-06;4.98319;
8.78812e-06;4.9832;
8.79312e-06;4.98321;
8.79812e-06;4.98323;
8.80312e-06;4.98324;
8.80812e-06;4.98325;
8.81312e-06;4.98326;
8.81812e-06;4.98327;
8.82312e-06;4.98328;
8.82812e-06;4.98329;
8.83312e-06;4.9833;
8.83812e-06;4.98331;
8.84312e-06;4.98332;
8.84812e-06;4.98333;
8.85312e-06;4.98334;
8.85812e-06;4.98335;
8.86312e-06;4.98336;
8.86812e-06;4.98337;
8.87312e-06;4.98338;
8.87812e-06;4.98339;
8.88312e-06;4.9834;
8.88812e-06;4.98341;
8.89312e-06;4.98342;
8.89812e-06;4.98343;
8.90312e-06;4.98345;
8.90812e-06;4.98346;
8.91312e-06;4.98347;
8.91812e-06;4.98348;
8.92312e-06;4.98349;
8.92812e-06;4.9835;
8.93312e-06;4.98351;
8.93812e-06;4.98352;
8.94312e-06;4.98353;
8.94812e-06;4.98354;
8.95312e-06;4.98355;
8.95812e-06;4.98356;
8.96312e-06;4.98357;
8.96812e-06;4.98358;
8.97312e-06;4.98359;
8.97812e-06;4.9836;
8.98312e-06;4.98361;
8.98812e-06;4.98362;
8.99312e-06;4.98363;
8.99812e-06;4.98364;
9.00312e-06;4.98365;
9.00812e-06;4.98366;
9.01312e-06;4.98367;
9.01812e-06;4.98368;
9.02312e-06;4.98369;
9.02812e-06;4.9837;
9.03312e-06;4.98371;
9.03812e-06;4.98372;
9.04312e-06;4.98373;
9.04812e-06;4.98374;
9.05312e-06;4.98375;
9.05812e-06;4.98376;
9.06312e-06;4.98378;
9.06812e-06;4.98379;
9.07312e-06;4.9838;
9.07812e-06;4.98381;
9.08312e-06;4.98382;
9.08812e-06;4.98383;
9.09312e-06;4.98384;
9.09812e-06;4.98385;
9.10312e-06;4.98386;
9.10812e-06;4.98387;
9.11312e-06;4.98388;
9.11812e-06;4.98389;
9.12312e-06;4.9839;
9.12812e-06;4.98391;
9.13312e-06;4.98392;
9.13812e-06;4.98393;
9.14312e-06;4.98394;
9.14812e-06;4.98395;
9.15312e-06;4.98396;
9.15812e-06;4.98397;
9.16312e-06;4.98398;
9.16812e-06;4.98399;
9.17312e-06;4.984;
9.17812e-06;4.98401;
9.18312e-06;4.98402;
9.18812e-06;4.98404;
9.18953e-06;4.98477;
9.19014e-06;4.9875;
9.19045e-06;4.99148;
9.19066e-06;4.99696;
9.19087e-06;5.00618;
9.1911e-06;5.02219;
9.19133e-06;5.05092;
9.19151e-06;5.09152;
9.19153e-06;5.0981;
9.19156e-06;5.1092;
9.19156e-06;5.11016;
9.19157e-06;5.11206;
9.19158e-06;5.11581;
9.1916e-06;5.12324;
9.19162e-06;5.13;
9.19164e-06;5.1383;
9.19166e-06;5.14723;
9.19169e-06;5.15779;
9.19175e-06;5.17848;
9.19175e-06;5.17976;
9.19176e-06;5.18233;
9.19177e-06;5.18751;
9.19178e-06;5.18996;
9.19179e-06;5.19332;
9.1918e-06;5.19506;
9.1918e-06;5.1957;
9.1918e-06;5.19597;
9.1918e-06;5.19608;
9.1918e-06;5.19617;
9.1918e-06;5.19623;
9.1918e-06;5.1963;
9.1918e-06;5.19643;
9.1918e-06;5.19669;
9.1918e-06;5.19722;
9.19181e-06;5.19827;
9.19181e-06;5.20038;
9.19183e-06;5.20461;
9.19185e-06;5.21305;
9.1919e-06;5.2294;
9.192e-06;5.25631;
9.19219e-06;5.26288;
9.19236e-06;5.19376;
9.19264e-06;4.79603;
9.19277e-06;4.43395;
9.19285e-06;4.06842;
9.19293e-06;3.54978;
9.193e-06;2.8893;
9.19302e-06;2.62456;
9.19304e-06;2.50135;
9.19305e-06;2.42076;
9.19305e-06;2.34476;
9.19307e-06;2.24067;
9.19308e-06;2.14255;
9.19311e-06;1.98652;
9.19314e-06;1.8161;
9.19319e-06;1.58374;
9.19325e-06;1.31757;
9.19334e-06;1.00529;
9.19348e-06;0.684152;
9.19371e-06;0.364032;
9.19377e-06;0.312826;
9.1938e-06;0.292302;
9.19382e-06;0.279617;
9.19384e-06;0.267631;
9.19388e-06;0.245745;
9.19395e-06;0.21192;
9.19404e-06;0.180396;
9.19415e-06;0.148365;
9.19429e-06;0.119194;
9.19445e-06;0.0942925;
9.19467e-06;0.0717065;
9.19498e-06;0.0505676;
9.19535e-06;0.0357433;
9.19571e-06;0.0268461;
9.19609e-06;0.020663;
9.19645e-06;0.0167163;
9.19682e-06;0.0140357;
9.19718e-06;0.0122701;
9.19754e-06;0.0110515;
9.1979e-06;0.0102388;
9.19827e-06;0.00968115;
9.19863e-06;0.00930864;
9.19899e-06;0.00905121;
9.19935e-06;0.00887928;
9.19975e-06;0.00875186;
9.20022e-06;0.00865682;
9.20078e-06;0.0085906;
9.20148e-06;0.00854872;
9.20237e-06;0.00852414;
9.2036e-06;0.00851337;
9.2055e-06;0.008508;
9.20875e-06;0.00850512;
9.21375e-06;0.00849911;
9.21875e-06;0.00849436;
9.22375e-06;0.00848836;
9.22875e-06;0.00848362;
9.23375e-06;0.00847762;
9.23875e-06;0.00847289;
9.24375e-06;0.0084669;
9.24875e-06;0.00846217;
9.25375e-06;0.00845619;
9.25875e-06;0.00845146;
9.26375e-06;0.00844549;
9.26875e-06;0.00844077;
9.27375e-06;0.0084348;
9.27875e-06;0.00843009;
9.28375e-06;0.00842413;
9.28875e-06;0.00841942;
9.29375e-06;0.00841347;
9.29875e-06;0.00840877;
